document_id,author_id,author_role,team,department,created_date,updated_date,approval_status,approval_date,version,status,authority_level,confidentiality_level,document_type,source_type,review_frequency,next_review_date
DOC-0648,emp_977,Senior Architect,DevOps Core Team,DevOps,2025-01-29,2026-03-06,Draft,,3.0,Draft,Senior Architect,Public,Policy,Confluence,Annual,2027-03-06
DOC-0649,emp_173,Engineer,Architecture Core Team,Architecture,2025-01-28,2025-11-13,Draft,,1.2,Draft,Engineer,Confidential,Deprecated Document,Git Markdown,Annual,2026-11-13
DOC-0650,emp_568,Principal Engineer,Product Core Team,Product,2024-03-28,2024-08-15,Rejected,,2.0,Draft,Principal Engineer,Internal,Engineering Note,Confluence,Annual,2025-08-15
DOC-0651,emp_485,Senior Architect,Architecture Core Team,Architecture,2024-10-23,2025-04-13,Approved,2025-04-13,2.0,Superseded,Senior Architect,Public,Standard,Git Markdown,Annual,2026-04-13
DOC-0652,emp_350,Engineer,Security Core Team,Security,2021-09-01,2023-01-07,Rejected,,3.2,Draft,Engineer,Internal,Architecture Decision Record,Confluence,Annual,2024-01-07
DOC-0653,emp_381,Engineer,Engineering Core Team,Engineering,01/23/2023,2023-02-15,Approved,2023-02-15,1.1,Superseded,Engineer,Internal,Policy,Git Markdown,Annual,2024-02-15
DOC-0654,emp_493,Senior Architect,Architecture Core Team,Architecture,2024-08-13,2025-10-31,Draft,,1.1,Draft,Senior Architect,Public,Policy,Confluence,Annual,2026-10-31
DOC-0655,emp_669,Engineer,Security Core Team,Security,2025-05-24,2026-07-13,Rejected,,3.2,Superseded,Engineer,Public,Deprecated Document,Git Markdown,Annual,2027-07-13
DOC-0656,emp_668,Architecture Board,Platform Core Team,Platform,2025-06-28,2025-12-05,Approved,2025-12-05,3.0,Superseded,Architecture Board,Internal,Policy,Confluence,Annual,2026-12-05
DOC-0657,emp_657,Senior Engineer,Engineering Core Team,Engineering,2023-05-17,2023-05-17,Under Review,,3.1,Draft,Senior Engineer,Confidential,Engineering Note,Git Markdown,Annual,2024-05-16
DOC-0658,emp_778,Chief Architect,Architecture Core Team,Architecture,2022-05-01,2022-07-15,Under Review,,1.0,Draft,Chief Architect,Internal,Architecture Decision Record,Confluence,Annual,2023-07-15
DOC-0659,emp_490,Principal Engineer,Engineering Core Team,Engineering,2023-03-31,2025-10-20,Approved,2025-10-20,3.1,Active,Principal Engineer,Internal,Engineering Note,Git Markdown,Annual,2026-10-20
DOC-0660,emp_677,Senior Engineer,DevOps Core Team,DevOps,05/23/2024,2024-11-06,Rejected,,2.1,Draft,Senior Engineer,Confidential,Deprecated Document,Confluence,Annual,2025-11-06
DOC-0661,emp_516,Unverified,Engineering Core Team,Engineering,2022-11-06,2026-06-09,Draft,,2.0,Draft,Unverified,Internal,Technical Design Document,Git Markdown,Annual,2027-06-09
DOC-0662,emp_639,Senior Architect,Engineering Core Team,Engineering,2024-04-20,2026-07-25,Rejected,,2.2,Superseded,Senior Architect,Restricted,Meeting Decision,Confluence,Annual,2027-07-25
DOC-0663,emp_453,Senior Architect,Architecture Core Team,Architecture,2024-02-04,2025-10-04,Rejected,,1.1,Draft,Senior Architect,Public,Deprecated Document,Git Markdown,Annual,2026-10-04
DOC-0664,emp_154,Principal Engineer,Platform Core Team,Platform,2024-12-19,2025-08-31,Rejected,,1.1,Draft,Principal Engineer,Restricted,Security Recommendation,Confluence,Annual,2026-08-31
DOC-0665,emp_750,Principal Engineer,Data Engineering Core Team,Data Engineering,2026-04-25,2026-06-03,Rejected,,1.2,Draft,Principal Engineer,Public,Technical Design Document,Git Markdown,Annual,2027-06-03
DOC-0666,emp_861,Chief Architect,Data Engineering Core Team,Data Engineering,2024-02-09,2025-06-27,Rejected,,3.0,Draft,Chief Architect,Confidential,Meeting Decision,Confluence,Annual,2026-06-27
DOC-0667,emp_114,Engineer,DevOps Core Team,DevOps,2022-01-25,2026-04-01,Approved,2026-04-01,3.2,Active,Engineer,Restricted,Draft Document,Git Markdown,Annual,2027-04-01
DOC-0668,emp_272,Project Notes,Data Engineering Core Team,Data Engineering,2026-01-25,2026-03-23,Under Review,,1.2,Superseded,Project Notes,Restricted,Deprecated Document,Confluence,Annual,2027-03-23
DOC-0669,emp_795,Senior Engineer,Architecture Core Team,Architecture,2025-08-31,2026-06-03,Approved,2026-06-03,2.1,Active,Senior Engineer,Restricted,Project Documentation,Git Markdown,Annual,2027-06-03
DOC-0670,emp_945,Unverified,Platform Core Team,Platform,2026-03-31,2026-05-29,Rejected,,1.2,Superseded,Unverified,Confidential,Architecture Decision Record,Confluence,Annual,2027-05-29
DOC-0671,emp_463,Engineer,DevOps Core Team,DevOps,2021-07-27,2023-12-26,Under Review,,3.0,Superseded,Engineer,Confidential,Architecture Decision Record,Git Markdown,Annual,2024-12-25
DOC-0672,emp_581,Architecture Team,DevOps Core Team,DevOps,2023-02-06,2024-10-10,Draft,,1.2,Draft,Architecture Team,Restricted,Standard,Confluence,Annual,2025-10-10
DOC-0673,emp_105,Engineer,Platform Core Team,Platform,2025-12-15,2026-07-25,Under Review,,2.0,Superseded,Engineer,Internal,Security Recommendation,Git Markdown,Annual,2027-07-25
DOC-0674,emp_781,Project Notes,DevOps Core Team,DevOps,2021-09-01,2024-01-11,Rejected,,3.2,Draft,Project Notes,Internal,Meeting Decision,Confluence,Annual,2025-01-10
DOC-0675,emp_212,Senior Architect,DevOps Core Team,DevOps,2025-06-12,2025-06-22,Under Review,,3.0,Draft,Senior Architect,Internal,Technical Design Document,Git Markdown,Annual,2026-06-22
DOC-0676,emp_591,Engineer,DevOps Core Team,DevOps,2022-08-01,2025-04-22,Approved,2025-04-22,1.2,Active,Engineer,Internal,Meeting Decision,Confluence,Annual,2026-04-22
DOC-0677,emp_782,Architecture Team,Engineering Core Team,Engineering,2022-02-11,2024-10-08,Approved,2024-10-08,3.2,Active,Architecture Team,Internal,Standard,Git Markdown,Annual,2025-10-08
DOC-0678,emp_235,Chief Architect,Platform Core Team,Platform,2021-03-20,2022-10-01,Under Review,,2.0,Draft,Chief Architect,Internal,Standard,Confluence,Annual,2023-10-01
DOC-0679,emp_444,Architecture Team,Architecture Core Team,Architecture,2023-09-09,2024-01-12,Rejected,,2.0,Draft,Architecture Team,Restricted,Standard,Git Markdown,Annual,2025-01-11
DOC-0680,emp_141,Senior Architect,Architecture Core Team,Architecture,2021-04-17,2024-12-29,Draft,,2.1,Draft,Senior Architect,Public,Architecture Decision Record,Confluence,Annual,2025-12-29
DOC-0681,emp_199,Chief Architect,Architecture Core Team,Architecture,2024-10-30,2026-05-18,Under Review,,3.1,Draft,Chief Architect,Restricted,Architecture Decision Record,Git Markdown,Annual,2027-05-18
DOC-0682,emp_744,Senior Architect,Engineering Core Team,Engineering,2021-09-04,2021-11-27,Under Review,,2.0,Draft,Senior Architect,Public,Draft Document,Confluence,Annual,2022-11-27
DOC-0683,emp_838,Unverified,Security Core Team,Security,2021-03-31,2021-12-17,Under Review,,3.1,Draft,Unverified,Restricted,Engineering Note,Git Markdown,Annual,2022-12-17
DOC-0684,emp_636,Engineer,Engineering Core Team,Engineering,06/08/2025,2025-06-19,Under Review,,3.0,Draft,Engineer,Restricted,Deprecated Document,Confluence,Annual,2026-06-19
DOC-0685,emp_801,Project Notes,Product Core Team,Product,2025-11-18,2025-12-26,Under Review,,3.1,Draft,Project Notes,Confidential,Deprecated Document,Git Markdown,Annual,2026-12-26
DOC-0686,emp_909,Architecture Board,Platform Core Team,Platform,2023-07-22,2026-05-18,Draft,,1.1,Draft,Architecture Board,Restricted,Deprecated Document,Confluence,Annual,2027-05-18
DOC-0687,emp_754,Architecture Board,Platform Core Team,Platform,2026-04-14,2026-05-19,Under Review,,1.2,Draft,Architecture Board,Internal,Engineering Note,Git Markdown,Annual,2027-05-19
DOC-0688,emp_432,Senior Engineer,DevOps Core Team,DevOps,2026-04-23,2026-07-22,Draft,,2.2,Draft,Senior Engineer,Restricted,Technical Design Document,Confluence,Annual,2027-07-22
DOC-0689,emp_280,Principal Engineer,Architecture Core Team,Architecture,2026-06-13,2026-06-14,Approved,2026-06-14,3.1,Active,Principal Engineer,Restricted,Meeting Decision,Git Markdown,Annual,2027-06-14
DOC-0690,emp_432,Architecture Team,Product Core Team,Product,2022-02-22,2025-05-28,Rejected,,1.2,Draft,Architecture Team,Confidential,Meeting Decision,Confluence,Annual,2026-05-28
DOC-0691,emp_935,Senior Architect,Platform Core Team,Platform,2022-01-22,2025-04-02,Under Review,,1.1,Draft,Senior Architect,Internal,Engineering Note,Git Markdown,Annual,2026-04-02
DOC-0692,emp_173,Senior Architect,Platform Core Team,Platform,2022-05-18,2024-12-04,Rejected,,3.0,Superseded,Senior Architect,Public,Standard,Confluence,Annual,2025-12-04
DOC-0693,emp_235,Architecture Board,Product Core Team,Product,2025-04-27,2025-06-08,Under Review,,3.0,Draft,Architecture Board,Public,Project Documentation,Git Markdown,Annual,2026-06-08
DOC-0694,emp_242,Architecture Team,DevOps Core Team,DevOps,2025-04-05,2026-01-18,Rejected,,2.1,Draft,Architecture Team,Confidential,Policy,Confluence,Annual,2027-01-18
DOC-0695,emp_944,Architecture Board,Data Engineering Core Team,Data Engineering,2021-07-30,2024-08-18,Draft,,2.0,Superseded,Architecture Board,Public,Architecture Decision Record,Git Markdown,Annual,2025-08-18
DOC-0696,emp_331,Principal Engineer,Platform Core Team,Platform,2024-11-07,2025-03-02,Rejected,,1.0,Draft,Principal Engineer,Public,Standard,Confluence,Annual,2026-03-02
DOC-0697,emp_186,Senior Engineer,Architecture Core Team,Architecture,2024-05-23,2024-10-24,Rejected,,3.0,Draft,Senior Engineer,Confidential,Architecture Decision Record,Git Markdown,Annual,2025-10-24
DOC-0698,emp_996,Senior Engineer,Product Core Team,Product,2022-07-10,2025-04-27,Draft,,3.0,Draft,Senior Engineer,Public,Technical Design Document,Confluence,Annual,2026-04-27
DOC-0699,emp_557,Engineer,Architecture Core Team,Architecture,2025-07-27,2025-08-30,Approved,2025-08-30,3.1,Active,Engineer,Internal,Policy,Git Markdown,Annual,2026-08-30
DOC-0700,emp_606,Senior Engineer,Security Core Team,Security,2023-09-13,2026-01-07,Draft,,3.0,Draft,Senior Engineer,Confidential,Standard,Confluence,Annual,2027-01-07
DOC-0701,emp_185,Engineer,Data Engineering Core Team,Data Engineering,2025-01-04,2026-03-11,Under Review,,1.1,Draft,Engineer,Public,Draft Document,Git Markdown,Annual,2027-03-11
DOC-0702,emp_161,Chief Architect,Security Core Team,Security,2023-01-10,2023-10-22,Draft,,3.1,Draft,Chief Architect,Internal,Security Recommendation,Confluence,Annual,2024-10-21
DOC-0703,emp_850,Engineer,DevOps Core Team,DevOps,2024-11-26,2026-02-03,Draft,,1.2,Superseded,Engineer,Public,Architecture Decision Record,Git Markdown,Annual,2027-02-03
DOC-0704,emp_180,Senior Architect,Platform Core Team,Platform,2021-06-07,2021-07-02,Rejected,,1.1,Draft,Senior Architect,Internal,Project Documentation,Confluence,Annual,2022-07-02
DOC-0705,emp_900,Project Notes,Security Core Team,Security,2022-08-11,2023-03-26,Under Review,,3.0,Superseded,Project Notes,Internal,Architecture Decision Record,Git Markdown,Annual,2024-03-25
DOC-0706,emp_413,Unverified,Security Core Team,Security,2023-05-18,2024-04-03,Draft,,3.1,Draft,Unverified,Internal,Project Documentation,Confluence,Annual,2025-04-03
DOC-0707,emp_719,Unverified,Security Core Team,Security,2025-07-31,2026-07-20,Rejected,,3.2,Draft,Unverified,Confidential,Technical Design Document,Git Markdown,Annual,2027-07-20
DOC-0708,emp_211,Principal Engineer,Security Core Team,Security,2021-06-09,2023-06-21,Draft,,2.0,Superseded,Principal Engineer,Public,Technical Design Document,Confluence,Annual,2024-06-20
DOC-0709,emp_346,Architecture Board,Data Engineering Core Team,Data Engineering,2021-06-24,2024-09-03,Approved,2024-09-03,2.0,Active,Architecture Board,Public,Meeting Decision,Git Markdown,Annual,2025-09-03
DOC-0710,emp_612,Engineer,Product Core Team,Product,2022-10-07,2024-12-15,Under Review,,1.1,Draft,Engineer,Confidential,Project Documentation,Confluence,Annual,2025-12-15
DOC-0711,emp_701,Architecture Board,Product Core Team,Product,2023-09-04,2023-11-19,Draft,,3.1,Draft,Architecture Board,Public,Standard,Git Markdown,Annual,2024-11-18
DOC-0712,emp_613,Senior Architect,Product Core Team,Product,2026-07-26,2026-07-31,Draft,,1.1,Draft,Senior Architect,Restricted,Deprecated Document,Confluence,Annual,2027-07-31
DOC-0713,emp_313,Architecture Team,DevOps Core Team,DevOps,2024-05-27,2024-08-11,Under Review,,2.0,Draft,Architecture Team,Public,Draft Document,Git Markdown,Annual,2025-08-11
DOC-0714,emp_196,Project Notes,Product Core Team,Product,2022-10-05,2023-09-17,Draft,,2.2,Draft,Project Notes,Restricted,Policy,Confluence,Annual,2024-09-16
DOC-0715,emp_765,Project Notes,Security Core Team,Security,2026-04-09,2026-04-24,Rejected,,2.1,Superseded,Project Notes,Confidential,Engineering Note,Git Markdown,Annual,2027-04-24
DOC-0716,emp_185,Senior Engineer,Architecture Core Team,Architecture,2023-11-03,2025-02-05,Draft,,3.0,Draft,Senior Engineer,Public,Standard,Confluence,Annual,2026-02-05
DOC-0717,emp_484,Principal Engineer,Platform Core Team,Platform,2024-03-13,2025-04-25,Approved,2025-04-25,2.2,Active,Principal Engineer,Public,Engineering Note,Git Markdown,Annual,2026-04-25
DOC-0718,emp_284,Chief Architect,Security Core Team,Security,2026-02-22,2026-06-03,Rejected,,2.0,Draft,Chief Architect,Restricted,Technical Design Document,Confluence,Annual,2027-06-03
DOC-0719,emp_385,Chief Architect,DevOps Core Team,DevOps,2021-03-20,2024-04-09,Under Review,,1.2,Draft,Chief Architect,Internal,Policy,Git Markdown,Annual,2025-04-09
DOC-0720,emp_908,Senior Engineer,Security Core Team,Security,2026-06-28,2026-07-28,Under Review,,1.2,Superseded,Senior Engineer,Confidential,Standard,Confluence,Annual,2027-07-28
DOC-0721,emp_183,Engineer,Engineering Core Team,Engineering,2025-11-25,2026-05-26,Rejected,,3.1,Draft,Engineer,Internal,Meeting Decision,Git Markdown,Annual,2027-05-26
DOC-0722,emp_303,Senior Architect,Product Core Team,Product,2026-04-14,2026-06-06,Rejected,,3.0,Draft,Senior Architect,Confidential,Security Recommendation,Confluence,Annual,2027-06-06
DOC-0723,emp_840,Chief Architect,Engineering Core Team,Engineering,06/16/2024,2024-11-11,Draft,,3.2,Draft,Chief Architect,Restricted,Draft Document,Git Markdown,Annual,2025-11-11
DOC-0724,emp_911,Chief Architect,Product Core Team,Product,2022-06-23,2025-05-24,Approved,2025-05-24,1.2,Active,Chief Architect,Confidential,Standard,Confluence,Annual,2026-05-24
DOC-0725,emp_813,Engineer,DevOps Core Team,DevOps,2025-05-05,2025-07-29,Rejected,,1.0,Draft,Engineer,Public,Deprecated Document,Git Markdown,Annual,2026-07-29
DOC-0726,emp_764,Project Notes,Data Engineering Core Team,Data Engineering,2023-04-28,2025-08-15,Draft,,3.1,Draft,Project Notes,Restricted,Policy,Confluence,Annual,2026-08-15
DOC-0727,emp_546,Unverified,Platform Core Team,Platform,2022-08-07,2026-04-18,Rejected,,3.2,Draft,Unverified,Public,Standard,Git Markdown,Annual,2027-04-18
DOC-0728,emp_206,Engineer,DevOps Core Team,DevOps,2025-03-16,2026-04-04,Approved,2026-04-04,3.2,Active,Engineer,Public,Policy,Confluence,Annual,2027-04-04
DOC-0729,emp_490,Unverified,Product Core Team,Product,02/05/2022,2024-09-23,Approved,2024-09-23,2.1,Active,Unverified,Confidential,Technical Design Document,Git Markdown,Annual,2025-09-23
DOC-0730,emp_414,Principal Engineer,Architecture Core Team,Architecture,10/10/2024,2025-06-14,Approved,2025-06-14,2.0,Active,Principal Engineer,Public,Standard,Confluence,Annual,2026-06-14
DOC-0731,emp_274,Senior Engineer,DevOps Core Team,DevOps,2026-07-27,2026-07-30,Under Review,,2.0,Draft,Senior Engineer,Confidential,Draft Document,Git Markdown,Annual,2027-07-30
DOC-0732,emp_512,Senior Architect,Platform Core Team,Platform,2023-11-26,2024-05-06,Rejected,,3.0,Draft,Senior Architect,Public,Security Recommendation,Confluence,Annual,2025-05-06
DOC-0733,emp_308,Senior Engineer,Product Core Team,Product,2021-07-11,2021-09-01,Rejected,,3.0,Superseded,Senior Engineer,Public,Technical Design Document,Git Markdown,Annual,2022-09-01
DOC-0734,emp_564,Senior Architect,Security Core Team,Security,2022-01-18,2023-05-23,Draft,,1.2,Draft,Senior Architect,Confidential,Security Recommendation,Confluence,Annual,2024-05-22
DOC-0735,emp_213,Chief Architect,Platform Core Team,Platform,2026-03-14,2026-04-14,Approved,2026-04-14,2.0,Active,Chief Architect,Public,Policy,Git Markdown,Annual,2027-04-14
DOC-0736,emp_523,Architecture Board,Engineering Core Team,Engineering,2023-09-24,2024-02-27,Under Review,,2.1,Draft,Architecture Board,Confidential,Technical Design Document,Confluence,Annual,2025-02-26
DOC-0737,emp_451,Chief Architect,DevOps Core Team,DevOps,2023-09-19,2023-09-29,Draft,,1.2,Draft,Chief Architect,Public,Security Recommendation,Git Markdown,Annual,2024-09-28
DOC-0738,emp_322,Chief Architect,Product Core Team,Product,2022-11-02,2023-08-12,Under Review,,3.0,Superseded,Chief Architect,Restricted,Architecture Decision Record,Confluence,Annual,2024-08-11
DOC-0739,emp_863,Project Notes,DevOps Core Team,DevOps,2023-06-13,2026-04-27,Under Review,,1.2,Draft,Project Notes,Restricted,Policy,Git Markdown,Annual,2027-04-27
DOC-0740,emp_543,Project Notes,Platform Core Team,Platform,2023-05-18,2024-11-24,Draft,,3.1,Draft,Project Notes,Confidential,Policy,Confluence,Annual,2025-11-24
DOC-0741,emp_134,Senior Architect,Engineering Core Team,Engineering,2022-06-03,2025-09-16,Rejected,,3.2,Draft,Senior Architect,Restricted,Deprecated Document,Git Markdown,Annual,2026-09-16
DOC-0742,emp_351,Senior Engineer,Product Core Team,Product,2022-03-17,2025-11-21,Draft,,2.0,Draft,Senior Engineer,Public,Technical Design Document,Confluence,Annual,2026-11-21
DOC-0743,emp_675,Architecture Team,Security Core Team,Security,2023-03-01,2024-10-01,Under Review,,1.2,Draft,Architecture Team,Restricted,Technical Design Document,Git Markdown,Annual,2025-10-01
DOC-0744,emp_425,Engineer,Data Engineering Core Team,Data Engineering,2022-02-10,2023-03-20,Approved,2023-03-20,2.0,Active,Engineer,Restricted,Security Recommendation,Confluence,Annual,2024-03-19
DOC-0745,emp_690,Architecture Team,Architecture Core Team,Architecture,08/07/2022,2022-09-12,Approved,2022-09-12,2.0,Active,Architecture Team,Confidential,Architecture Decision Record,Git Markdown,Annual,2023-09-12
DOC-0746,emp_581,Chief Architect,Architecture Core Team,Architecture,2025-08-27,2026-03-27,Draft,,2.1,Draft,Chief Architect,Public,Technical Design Document,Confluence,Annual,2027-03-27
DOC-0747,emp_605,Project Notes,Security Core Team,Security,2025-09-23,2026-04-02,Approved,2026-04-02,1.0,Superseded,Project Notes,Internal,Technical Design Document,Git Markdown,Annual,2027-04-02
DOC-0748,emp_841,Architecture Team,Platform Core Team,Platform,2025-07-30,2026-05-01,Approved,2026-05-01,1.1,Active,Architecture Team,Public,Security Recommendation,Confluence,Annual,2027-05-01
